Year,Month,Day,Entry,Entry Time,Risk,Exit,Exit Time,PnL,R2R
2017,04,25,9273.05,2017-04-25 09:15:00+05:30,100.0,9304.3,2017-04-25 15:20:00+05:30,34.20000000000073,0.3420000000000073
2017,04,26,9336.2,2017-04-26 09:15:00+05:30,100.0,9352.85,2017-04-26 15:20:00+05:30,19.599999999998545,0.19599999999998544
2017,05,02,9339.85,2017-05-02 09:15:00+05:30,100.0,9313.95,2017-05-02 15:20:00+05:30,-25.05000000000109,-0.25050000000001094
2017,05,03,9344.7,2017-05-03 09:15:00+05:30,100.0,9310.15,2017-05-03 15:20:00+05:30,-33.0,-0.33
2017,05,04,9360.95,2017-05-04 09:15:00+05:30,100.0,9359.55,2017-05-04 15:20:00+05:30,1.5499999999992724,0.015499999999992724
2017,05,08,9311.45,2017-05-08 09:15:00+05:30,100.0,9312.05,2017-05-08 15:20:00+05:30,1.7999999999992724,0.017999999999992723
2017,05,09,9337.35,2017-05-09 09:15:00+05:30,100.0,9316.2,2017-05-09 15:20:00+05:30,-19.0,-0.19
2017,05,10,9347.95,2017-05-10 09:15:00+05:30,100.0,9409.4,2017-05-10 15:20:00+05:30,63.5,0.635
2017,05,11,9448.6,2017-05-11 09:15:00+05:30,100.0,9421.05,2017-05-11 15:20:00+05:30,-24.80000000000109,-0.2480000000000109
2017,05,12,9436.65,2017-05-12 09:15:00+05:30,100.0,9399.4,2017-05-12 15:20:00+05:30,-33.44999999999891,-0.3344999999999891
2017,05,15,9433.55,2017-05-15 09:15:00+05:30,100.0,9441.9,2017-05-15 15:20:00+05:30,13.200000000000728,0.13200000000000728
2017,05,16,9470.8,2017-05-16 09:24:00+05:30,100.0,9510.9,2017-05-16 15:20:00+05:30,40.55000000000109,0.4055000000000109
2017,05,19,9469.9,2017-05-19 09:15:00+05:30,100.0,9426.0,2017-05-19 15:20:00+05:30,-43.350000000000364,-0.43350000000000366
2017,05,22,9480.25,2017-05-22 09:15:00+05:30,100.0,9439.65,2017-05-22 15:20:00+05:30,-40.600000000000364,-0.40600000000000364
2017,05,24,9410.9,2017-05-24 09:15:00+05:30,100.0,9360.2,2017-05-24 15:20:00+05:30,-49.25,-0.4925
2017,05,25,9394.1,2017-05-25 09:16:00+05:30,100.0,9506.0,2017-05-25 15:20:00+05:30,113.75,1.1375
2017,05,26,9527.6,2017-05-26 09:24:00+05:30,100.0,9589.7,2017-05-26 15:20:00+05:30,65.39999999999964,0.6539999999999964
2017,05,29,9611.5,2017-05-29 09:27:00+05:30,100.0,9603.05,2017-05-29 15:20:00+05:30,-4.149999999999636,-0.04149999999999636
2017,05,30,9623.25,2017-05-30 09:55:00+05:30,100.0,9620.25,2017-05-30 15:20:00+05:30,0.049999999999272404,0.000499999999992724
2017,06,02,9657.15,2017-06-02 09:15:00+05:30,100.0,9654.6,2017-06-02 15:20:00+05:30,-2.4499999999989086,-0.024499999999989086
2017,06,05,9667.35,2017-06-05 10:00:00+05:30,100.0,9675.4,2017-06-05 15:20:00+05:30,9.75,0.0975
2017,06,06,9704.25,2017-06-06 09:15:00+05:30,100.0,9637.35,2017-06-06 15:20:00+05:30,-66.35000000000036,-0.6635000000000036
2017,06,07,9663.95,2017-06-07 09:15:00+05:30,100.0,9664.1,2017-06-07 15:20:00+05:30,2.399999999999636,0.02399999999999636
2017,06,08,9688.25,2017-06-08 09:15:00+05:30,100.0,9647.15,2017-06-08 15:20:00+05:30,-40.350000000000364,-0.40350000000000363
2017,06,13,9646.6,2017-06-13 09:30:00+05:30,100.0,9606.6,2017-06-13 15:20:00+05:30,-38.649999999999636,-0.38649999999999635
2017,06,14,9621.55,2017-06-14 09:15:00+05:30,100.0,9616.3,2017-06-14 15:20:00+05:30,-4.599999999998545,-0.04599999999998545
2017,06,16,9602.95,2017-06-16 09:15:00+05:30,100.0,9586.15,2017-06-16 15:20:00+05:30,-15.700000000000728,-0.15700000000000727
2017,06,19,9626.4,2017-06-19 09:15:00+05:30,100.0,9655.95,2017-06-19 15:20:00+05:30,30.55000000000109,0.30550000000001093
2017,06,22,9665.0,2017-06-22 09:15:00+05:30,100.0,9629.5,2017-06-22 15:20:00+05:30,-33.29999999999927,-0.33299999999999275
2017,06,27,9602.35,2017-06-27 09:15:00+05:30,100.0,9502.05,2017-06-27 13:30:00+05:30,-100.30000000000109,-1.003000000000011
2017,06,29,9522.95,2017-06-29 09:15:00+05:30,100.0,9501.85,2017-06-29 15:20:00+05:30,-21.100000000000364,-0.21100000000000363
2017,07,03,9587.95,2017-07-03 09:15:00+05:30,100.0,9611.35,2017-07-03 15:20:00+05:30,25.649999999999636,0.25649999999999634
2017,07,04,9645.9,2017-07-04 09:15:00+05:30,100.0,9606.35,2017-07-04 15:20:00+05:30,-39.44999999999891,-0.3944999999999891
2017,07,05,9635.35,2017-07-05 11:06:00+05:30,100.0,9641.0,2017-07-05 15:20:00+05:30,6.799999999999272,0.06799999999999272
2017,07,06,9666.0,2017-07-06 09:49:00+05:30,100.0,9670.15,2017-07-06 15:20:00+05:30,4.149999999999636,0.04149999999999636
2017,07,10,9698.25,2017-07-10 09:15:00+05:30,100.0,9767.45,2017-07-10 15:20:00+05:30,71.0,0.71
2017,07,11,9797.45,2017-07-11 09:15:00+05:30,100.0,9784.95,2017-07-11 15:20:00+05:30,-10.650000000001455,-0.10650000000001456
2017,07,12,9811.3,2017-07-12 09:15:00+05:30,100.0,9818.2,2017-07-12 15:20:00+05:30,8.950000000000728,0.08950000000000728
2017,07,13,9855.8,2017-07-13 09:15:00+05:30,100.0,9889.65,2017-07-13 15:20:00+05:30,35.350000000000364,0.35350000000000364
2017,07,14,9913.3,2017-07-14 09:15:00+05:30,100.0,9886.25,2017-07-14 15:20:00+05:30,-25.549999999999272,-0.25549999999999273
2017,07,17,9911.6,2017-07-17 09:19:00+05:30,100.0,9916.55,2017-07-17 15:20:00+05:30,6.949999999998909,0.06949999999998908
2017,07,19,9855.95,2017-07-19 09:15:00+05:30,100.0,9899.25,2017-07-19 15:20:00+05:30,45.149999999999636,0.45149999999999635
2017,07,21,9899.6,2017-07-21 09:15:00+05:30,100.0,9919.25,2017-07-21 15:20:00+05:30,20.399999999999636,0.20399999999999635
2017,07,24,9939.75,2017-07-24 09:32:00+05:30,100.0,9968.65,2017-07-24 15:20:00+05:30,29.649999999999636,0.2964999999999964
2017,07,25,10010.55,2017-07-25 09:15:00+05:30,100.0,9959.7,2017-07-25 15:20:00+05:30,-49.849999999998545,-0.49849999999998545
2017,07,26,9989.95,2017-07-26 10:06:00+05:30,100.0,10021.85,2017-07-26 15:20:00+05:30,32.94999999999891,0.3294999999999891
2017,07,27,10063.25,2017-07-27 09:15:00+05:30,100.0,10017.4,2017-07-27 15:20:00+05:30,-44.399999999999636,-0.44399999999999634
2017,07,31,10034.7,2017-07-31 09:15:00+05:30,100.0,10078.85,2017-07-31 15:20:00+05:30,45.44999999999891,0.4544999999999891
2017,08,04,10029.8,2017-08-04 13:46:00+05:30,100.0,10068.65,2017-08-04 15:20:00+05:30,41.850000000000364,0.41850000000000365
2017,08,08,10081.75,2017-08-08 09:16:00+05:30,100.0,9977.3,2017-08-08 10:15:00+05:30,-104.45000000000073,-1.0445000000000073
2017,08,14,9755.75,2017-08-14 09:15:00+05:30,100.0,9789.0,2017-08-14 15:20:00+05:30,35.399999999999636,0.3539999999999964
2017,08,16,9825.85,2017-08-16 09:15:00+05:30,100.0,9897.4,2017-08-16 15:20:00+05:30,73.25,0.7325
2017,08,17,9945.55,2017-08-17 09:15:00+05:30,100.0,9903.55,2017-08-17 15:20:00+05:30,-40.899999999999636,-0.40899999999999637
2017,08,21,9864.25,2017-08-21 09:15:00+05:30,100.0,9763.65,2017-08-21 15:05:00+05:30,-100.60000000000036,-1.0060000000000036
2017,08,22,9815.75,2017-08-22 09:15:00+05:30,100.0,9765.35,2017-08-22 15:20:00+05:30,-49.350000000000364,-0.49350000000000366
2017,08,23,9803.05,2017-08-23 09:15:00+05:30,100.0,9849.75,2017-08-23 15:20:00+05:30,47.850000000000364,0.47850000000000364
2017,08,24,9881.2,2017-08-24 09:15:00+05:30,100.0,9855.5,2017-08-24 15:20:00+05:30,-20.55000000000109,-0.20550000000001092
2017,08,28,9907.15,2017-08-28 09:15:00+05:30,100.0,9913.85,2017-08-28 15:20:00+05:30,9.550000000001091,0.09550000000001091
2017,08,30,9859.5,2017-08-30 09:15:00+05:30,100.0,9882.9,2017-08-30 15:20:00+05:30,25.149999999999636,0.25149999999999634
2017,09,01,9940.6,2017-09-01 09:44:00+05:30,100.0,9969.35,2017-09-01 15:20:00+05:30,31.25,0.3125
2017,09,05,9933.25,2017-09-05 09:15:00+05:30,100.0,9953.7,2017-09-05 15:20:00+05:30,20.600000000000364,0.20600000000000362
2017,09,07,9945.85,2017-09-07 09:15:00+05:30,100.0,9929.4,2017-09-07 15:20:00+05:30,-16.450000000000728,-0.16450000000000728
2017,09,08,9958.65,2017-09-08 09:15:00+05:30,100.0,9931.75,2017-09-08 15:20:00+05:30,-26.5,-0.265
2017,09,11,9971.75,2017-09-11 09:15:00+05:30,100.0,10002.4,2017-09-11 15:20:00+05:30,32.149999999999636,0.32149999999999634
2017,09,12,10056.85,2017-09-12 09:15:00+05:30,100.0,10092.3,2017-09-12 15:20:00+05:30,37.0,0.37
2017,09,13,10113.85,2017-09-13 09:52:00+05:30,100.0,10075.85,2017-09-13 15:20:00+05:30,-37.0,-0.37
2017,09,14,10111.35,2017-09-14 09:18:00+05:30,100.0,10085.0,2017-09-14 15:20:00+05:30,-24.450000000000728,-0.24450000000000727
2017,09,18,10133.1,2017-09-18 09:15:00+05:30,100.0,10152.0,2017-09-18 15:20:00+05:30,20.799999999999272,0.20799999999999272
2017,09,27,9920.6,2017-09-27 09:15:00+05:30,100.0,9818.7,2017-09-27 10:32:00+05:30,-101.89999999999964,-1.0189999999999964
2017,09,29,9814.3,2017-09-29 09:15:00+05:30,100.0,9780.75,2017-09-29 15:20:00+05:30,-29.799999999999272,-0.2979999999999927
2017,10,03,9893.3,2017-10-03 09:15:00+05:30,100.0,9858.95,2017-10-03 15:20:00+05:30,-33.399999999999636,-0.33399999999999636
2017,10,04,9884.35,2017-10-04 09:15:00+05:30,100.0,9909.3,2017-10-04 15:20:00+05:30,27.44999999999891,0.2744999999999891
2017,10,06,9925.8,2017-10-06 09:15:00+05:30,100.0,9983.15,2017-10-06 15:20:00+05:30,59.80000000000109,0.598000000000011
2017,10,09,10013.4,2017-10-09 10:01:00+05:30,100.0,9988.35,2017-10-09 15:20:00+05:30,-24.0,-0.24
2017,10,10,10013.7,2017-10-10 09:15:00+05:30,100.0,10011.3,2017-10-10 15:20:00+05:30,-0.2000000000007276,-0.002000000000007276
2017,10,11,10042.6,2017-10-11 09:15:00+05:30,100.0,9977.8,2017-10-11 15:20:00+05:30,-64.45000000000073,-0.6445000000000073
2017,10,12,10011.2,2017-10-12 09:15:00+05:30,100.0,10096.15,2017-10-12 15:20:00+05:30,85.25,0.8525
2017,10,13,10123.7,2017-10-13 09:15:00+05:30,100.0,10165.35,2017-10-13 15:20:00+05:30,43.94999999999891,0.43949999999998907
2017,10,16,10207.4,2017-10-16 09:15:00+05:30,100.0,10229.9,2017-10-16 15:20:00+05:30,23.700000000000728,0.2370000000000073
2017,10,24,10218.55,2017-10-24 09:15:00+05:30,100.0,10207.1,2017-10-24 15:20:00+05:30,-9.799999999999272,-0.09799999999999272
2017,10,25,10321.15,2017-10-25 09:15:00+05:30,100.0,10293.45,2017-10-25 15:20:00+05:30,-23.549999999999272,-0.23549999999999272
2017,10,26,10321.15,2017-10-26 12:59:00+05:30,100.0,10333.4,2017-10-26 15:20:00+05:30,25.25,0.2525
2017,10,27,10362.3,2017-10-27 09:15:00+05:30,100.0,10321.7,2017-10-27 15:20:00+05:30,-38.349999999998545,-0.38349999999998546
2017,10,30,10353.85,2017-10-30 09:15:00+05:30,100.0,10361.05,2017-10-30 15:20:00+05:30,7.649999999999636,0.07649999999999636
2017,11,01,10390.35,2017-11-01 09:15:00+05:30,100.0,10440.05,2017-11-01 15:20:00+05:30,52.5,0.525
2017,11,03,10461.55,2017-11-03 09:15:00+05:30,100.0,10451.8,2017-11-03 15:20:00+05:30,-7.849999999998545,-0.07849999999998544
2017,11,06,10479.85,2017-11-06 13:02:00+05:30,100.0,10438.45,2017-11-06 15:20:00+05:30,-33.899999999999636,-0.33899999999999636
2017,11,07,10477.15,2017-11-07 09:15:00+05:30,100.0,10376.4,2017-11-07 13:38:00+05:30,-100.75,-1.0075
2017,11,08,10378.0,2017-11-08 09:21:00+05:30,100.0,10307.05,2017-11-08 15:20:00+05:30,-70.20000000000073,-0.7020000000000073
2017,11,09,10358.65,2017-11-09 09:15:00+05:30,100.0,10313.35,2017-11-09 15:20:00+05:30,-44.94999999999891,-0.4494999999999891
2017,11,16,10162.9,2017-11-16 09:15:00+05:30,100.0,10217.85,2017-11-16 15:20:00+05:30,55.149999999999636,0.5514999999999963
2017,11,17,10324.55,2017-11-17 09:15:00+05:30,100.0,10281.0,2017-11-17 15:20:00+05:30,-41.649999999999636,-0.4164999999999964
2017,11,20,10303.1,2017-11-20 09:31:00+05:30,100.0,10291.1,2017-11-20 15:20:00+05:30,-10.550000000001091,-0.10550000000001092
2017,11,21,10329.25,2017-11-21 09:15:00+05:30,100.0,10325.9,2017-11-21 15:20:00+05:30,-2.600000000000364,-0.026000000000003638
2017,11,22,10350.8,2017-11-22 09:15:00+05:30,100.0,10340.05,2017-11-22 15:20:00+05:30,-9.049999999999272,-0.09049999999999273
2017,11,23,10372.85,2017-11-23 11:54:00+05:30,100.0,10351.55,2017-11-23 15:20:00+05:30,-20.5,-0.205
2017,11,24,10377.6,2017-11-24 09:17:00+05:30,100.0,10387.3,2017-11-24 15:20:00+05:30,11.600000000000364,0.11600000000000364
2017,11,29,10390.7,2017-11-29 09:18:00+05:30,100.0,10359.2,2017-11-29 15:20:00+05:30,-26.850000000000364,-0.2685000000000036
2017,12,01,10263.7,2017-12-01 09:15:00+05:30,100.0,10159.75,2017-12-01 14:31:00+05:30,-103.95000000000073,-1.0395000000000072
2017,12,04,10175.05,2017-12-04 09:15:00+05:30,100.0,10123.15,2017-12-04 15:20:00+05:30,-49.649999999999636,-0.4964999999999964
2017,12,07,10079.3,2017-12-07 09:15:00+05:30,100.0,10169.6,2017-12-07 15:20:00+05:30,92.05000000000109,0.9205000000000109
2017,12,08,10198.45,2017-12-08 09:15:00+05:30,100.0,10264.05,2017-12-08 15:20:00+05:30,68.59999999999854,0.6859999999999854
2017,12,11,10310.5,2017-12-11 09:15:00+05:30,100.0,10324.5,2017-12-11 15:20:00+05:30,16.549999999999272,0.16549999999999274
2017,12,13,10272.3,2017-12-13 11:05:00+05:30,100.0,10171.95,2017-12-13 14:57:00+05:30,-100.34999999999854,-1.0034999999999854
2017,12,14,10229.3,2017-12-14 09:15:00+05:30,100.0,10258.0,2017-12-14 15:20:00+05:30,32.0,0.32
2017,12,15,10345.65,2017-12-15 09:15:00+05:30,100.0,10334.35,2017-12-15 15:20:00+05:30,-10.0,-0.1
2017,12,18,10353.8,2017-12-18 09:59:00+05:30,100.0,10379.65,2017-12-18 15:20:00+05:30,26.25,0.2625
2017,12,19,10422.35,2017-12-19 09:15:00+05:30,100.0,10465.35,2017-12-19 15:20:00+05:30,44.350000000000364,0.4435000000000036
2017,12,21,10473.95,2017-12-21 09:15:00+05:30,100.0,10437.5,2017-12-21 15:20:00+05:30,-34.70000000000073,-0.3470000000000073
2017,12,22,10457.3,2017-12-22 09:15:00+05:30,100.0,10496.15,2017-12-22 15:20:00+05:30,41.25,0.4125
2017,12,26,10513.05,2017-12-26 09:15:00+05:30,100.0,10536.6,2017-12-26 15:20:00+05:30,25.200000000000728,0.2520000000000073
2017,12,27,10552.25,2017-12-27 14:03:00+05:30,100.0,10482.0,2017-12-27 15:20:00+05:30,-66.0,-0.66
2017,12,28,10510.55,2017-12-28 09:15:00+05:30,100.0,10467.45,2017-12-28 15:20:00+05:30,-41.349999999998545,-0.41349999999998543
2017,12,29,10501.1,2017-12-29 09:15:00+05:30,100.0,10530.55,2017-12-29 15:20:00+05:30,31.69999999999891,0.31699999999998907
2018,01,02,10477.55,2018-01-02 09:15:00+05:30,100.0,10439.2,2018-01-02 15:20:00+05:30,-34.94999999999891,-0.3494999999999891
2018,01,03,10482.65,2018-01-03 09:15:00+05:30,100.0,10444.0,2018-01-03 15:20:00+05:30,-38.100000000000364,-0.3810000000000036
2018,01,04,10475.65,2018-01-04 12:14:00+05:30,100.0,10504.1,2018-01-04 15:20:00+05:30,29.75,0.2975
2018,01,05,10534.25,2018-01-05 09:15:00+05:30,100.0,10558.4,2018-01-05 15:20:00+05:30,24.549999999999272,0.24549999999999272
2018,01,08,10591.7,2018-01-08 09:15:00+05:30,100.0,10619.2,2018-01-08 15:20:00+05:30,28.899999999999636,0.28899999999999637
2018,01,09,10645.1,2018-01-09 09:15:00+05:30,100.0,10635.05,2018-01-09 15:20:00+05:30,-7.800000000001091,-0.07800000000001091
2018,01,10,10655.05,2018-01-10 09:15:00+05:30,100.0,10634.0,2018-01-10 15:20:00+05:30,-19.19999999999891,-0.1919999999999891
2018,01,11,10654.35,2018-01-11 12:31:00+05:30,100.0,10651.35,2018-01-11 15:20:00+05:30,-2.100000000000364,-0.021000000000003637
2018,01,12,10682.55,2018-01-12 09:15:00+05:30,100.0,10678.65,2018-01-12 15:20:00+05:30,-0.5999999999985448,-0.005999999999985448
2018,01,15,10718.5,2018-01-15 09:15:00+05:30,100.0,10735.15,2018-01-15 15:20:00+05:30,18.299999999999272,0.18299999999999272
2018,01,16,10761.5,2018-01-16 09:15:00+05:30,100.0,10700.5,2018-01-16 15:20:00+05:30,-61.0,-0.61
2018,01,17,10738.05,2018-01-17 10:35:00+05:30,100.0,10790.7,2018-01-17 15:20:00+05:30,54.150000000001455,0.5415000000000145
2018,01,18,10873.4,2018-01-18 09:15:00+05:30,100.0,10820.0,2018-01-18 15:20:00+05:30,-50.25,-0.5025
2018,01,19,10851.9,2018-01-19 10:13:00+05:30,100.0,10894.95,2018-01-19 15:20:00+05:30,45.05000000000109,0.4505000000000109
2018,01,22,10928.6,2018-01-22 10:02:00+05:30,100.0,10967.7,2018-01-22 15:20:00+05:30,39.54999999999927,0.39549999999999275
2018,01,23,10997.4,2018-01-23 09:15:00+05:30,100.0,11088.8,2018-01-23 15:20:00+05:30,92.70000000000073,0.9270000000000073
2018,01,29,11102.3,2018-01-29 09:15:00+05:30,100.0,11124.5,2018-01-29 15:20:00+05:30,23.650000000001455,0.23650000000001456
2018,02,01,11076.85,2018-02-01 09:15:00+05:30,100.0,10952.45,2018-02-01 12:40:00+05:30,-124.39999999999964,-1.2439999999999964
2018,02,01,11063.8,2018-02-01 13:11:00+05:30,100.0,11013.9,2018-02-01 15:20:00+05:30,-47.69999999999891,-0.4769999999999891
2018,02,07,10607.2,2018-02-07 09:15:00+05:30,100.0,10506.45,2018-02-07 10:58:00+05:30,-100.75,-1.0075
2018,02,08,10518.5,2018-02-08 09:15:00+05:30,100.0,10577.65,2018-02-08 15:20:00+05:30,60.649999999999636,0.6064999999999964
2018,02,12,10518.2,2018-02-12 09:15:00+05:30,100.0,10531.6,2018-02-12 15:20:00+05:30,14.049999999999272,0.14049999999999271
2018,02,14,10585.75,2018-02-14 09:15:00+05:30,100.0,10488.9,2018-02-14 15:20:00+05:30,-90.54999999999927,-0.9054999999999928
2018,02,15,10537.9,2018-02-15 09:15:00+05:30,100.0,10547.05,2018-02-15 15:20:00+05:30,9.200000000000728,0.09200000000000727
2018,02,16,10596.2,2018-02-16 09:15:00+05:30,100.0,10494.15,2018-02-16 11:48:00+05:30,-102.05000000000109,-1.0205000000000108
2018,02,19,10488.9,2018-02-19 09:15:00+05:30,100.0,10388.05,2018-02-19 10:00:00+05:30,-100.85000000000036,-1.0085000000000037
2018,02,20,10415.55,2018-02-20 09:37:00+05:30,100.0,10361.8,2018-02-20 15:20:00+05:30,-50.44999999999891,-0.5044999999999891
2018,02,21,10426.0,2018-02-21 09:15:00+05:30,100.0,10403.35,2018-02-21 15:20:00+05:30,-21.100000000000364,-0.21100000000000363
2018,02,23,10408.1,2018-02-23 09:15:00+05:30,100.0,10493.95,2018-02-23 15:20:00+05:30,86.39999999999964,0.8639999999999963
2018,02,26,10526.55,2018-02-26 09:15:00+05:30,100.0,10578.9,2018-02-26 15:20:00+05:30,53.75,0.5375
